305,"OSCAR 2",,US,,AFWTR,1962-06-02,1962-06-21
306,"FTV 1127 DEB",DEB,US,,AFWTR,1962-06-02,1962-06-06
307,"SAMOS 8 (FTV 2402)",,US,,AFWTR,1962-06-17,1962-06-18
308,"FTV 2312",,US,,AFWTR,1962-06-18,1963-10-30
309,"TIROS 5",,US,,AFETR,1962-06-19,0000-00-00
310,"FTV 2312 DEB",DEB,US,,AFWTR,1962-06-18,1962-07-12
311,"DELTA 1 R/B",RB,US,,AFETR,1962-06-19,1990-11-28
312,"DELTA 1 DEB (YO)",DEB,US,,AFETR,1962-06-19,0000-00-00
313,"DELTA 1 DEB (YO)",DEB,US,,AFETR,1962-06-19,1992-01-19
314,"FTV 2312 DEB",DEB,US,,AFWTR,1962-06-18,1962-07-14
315,"FTV 1129",,US,,AFWTR,1962-06-23,1962-07-07
316,"FTV 1151",,US,,AFWTR,1962-06-28,1962-09-14
317,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1981-01-11
318,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
319,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1981-07-23
320,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
321,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1969-02-26
322,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1969-06-06
323,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
324,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
325,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
326,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1979-10-07
327,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
328,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1970-05-03
329,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
330,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
331,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1989-03-24
332,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1970-09-20
333,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
334,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
335,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
336,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
337,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
338,"COSMOS 6 (SPUTNIK 16)",,CIS,,KYMTR,1962-06-30,1962-09-08
339,"SL-7 R/B",RB,CIS,,KYMTR,1962-06-30,1962-08-08
340,"TELSTAR 1",,US,"TELSTAR 1 was launched on top of a Thor-Delta rocket on July 10, 1962. It successfully relayed through space the first television pictures, telephone calls, fax images and provided the first live transatlantic television feed. Telstar 2 was launched May 7, 1963. Telstar 1 operated normally from launch until November 1962, when the command channel began to behave erratically. The satellite was turned on continuously to circumvent this problem. On November 23, 1962, the command channel ceased to respond. On December 20, the satellite was successfully reactivated, and intermittent data were obtained until February 21, 1963, when the transmitter failed.",AFETR,1962-07-10,0000-00-00
341,"DELTA 1 R/B",RB,US,,AFETR,1962-07-10,0000-00-00
342,"ATLAS AGENA B R/B",RB,US,,AFWTR,1962-07-18,1962-07-25
343,"SAMOS 9 (FTV 2403)",,US,,AFWTR,1962-07-18,1962-07-27
344,"FTV 1130",,US,,AFETR,1962-07-21,1962-08-14
345,"FTV 1131",,US,,AFETR,1962-07-28,1962-08-24
346,"COSMOS 7 (SPUTNIK 17)",,CIS,,TTMTR,1962-07-28,1962-08-01
347,"SL-3 R/B",RB,CIS,,TTMTR,1962-07-28,1962-08-21
348,"SL-3 DEB",DEB,CIS,,TTMTR,1962-07-28,1962-07-31
349,"SL-3 DEB",DEB,CIS,,TTMTR,1962-07-28,1962-07-30
350,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
351,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
352,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1966-12-10
353,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
354,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
355,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
356,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1981-02-02
357,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
358,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1966-08-31
359,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1965-08-31
360,"FTV 1152",,US,,AFWTR,1962-08-02,1962-08-26
361,"SAMOS 10 (FTV 2404)",,US,,AFWTR,1962-08-05,1962-08-06
362,"FTV 1152 DEB",DEB,US,,AFWTR,1962-08-02,1962-08-08
363,"VOSTOK 3",,CIS,,TTMTR,1962-08-11,1962-08-15
364,"SL-3 R/B",RB,CIS,,TTMTR,1962-08-11,1962-08-14
365,"VOSTOK 4",,CIS,,TTMTR,1962-08-12,1962-08-15
366,"SL-3 R/B",RB,CIS,,TTMTR,1962-08-12,1962-08-14
367,"COSMOS 8 (SPUTNIK 18)",,CIS,,KYMTR,1962-08-18,1963-08-17
368,"SL-7 R/B",RB,CIS,,KYMTR,1962-08-18,1962-12-19
369,"FTV 3502",,US,,AFWTR,1962-08-23,0000-00-00
370,"SCOUT X-2M DEB",DEB,US,,AFWTR,1962-08-23,1980-03-02
371,"SPUTNIK 19",,CIS,,TTMTR,1962-08-25,1962-08-28
372,"SL-6 R/B",RB,CIS,,TTMTR,1962-08-25,1962-09-02
373,"SL-6 DEB",DEB,CIS,,TTMTR,1962-08-25,1962-08-31
374,"MARINER 2 (VENUS)",,US,,AFETR,1962-08-27,0000-00-00
375,"ATLAS AGENA B R/B",RB,US,,AFETR,1962-08-27,0000-00-00
376,"SL-6 DEB",DEB,CIS,,TTMTR,1962-08-25,1962-09-05
377,"FTV 1153",,US,,AFWTR,1962-08-29,1962-09-10
378,"SCOUT X-2M DEB",DEB,US,,AFWTR,1962-08-23,1992-08-12
379,"SL-6 DEB",DEB,CIS,,TTMTR,1962-08-25,1962-08-30
380,"SL-6 DEB",DEB,CIS,,TTMTR,1962-08-25,1962-09-06
381,"SPUTNIK 20",,CIS,,TTMTR,1962-09-01,1962-09-06
382,"SL-6 R/B",RB,CIS,,TTMTR,1962-09-01,1962-09-03
383,"SL-6 DEB",DEB,CIS,,TTMTR,1962-09-01,1962-10-01
384,"SL-6 DEB",DEB,CIS,,TTMTR,1962-09-01,1962-09-21
385,"FTV 1132",,US,,AFWTR,1962-09-01,1964-10-26
386,"SL-6 DEB",DEB,CIS,,TTMTR,1962-08-25,1962-09-08
387,"SL-6 DEB",DEB,CIS,,TTMTR,1962-08-25,1962-09-05
388,"SCOUT X-2M R/B",RB,US,,AFWTR,1962-08-23,1999-05-02
389,"SPUTNIK 21",,CIS,,TTMTR,1962-09-12,1962-09-14
390,"SL-6 R/B",RB,CIS,,TTMTR,1962-09-12,1962-09-12
391,"SL-6 DEB",DEB,CIS,,TTMTR,1962-09-12,1962-09-17
392,"SL-6 DEB",DEB,CIS,,TTMTR,1962-09-12,1962-09-13
393,"SL-6 DEB",DEB,CIS,,TTMTR,1962-09-12,1962-09-13
394,"SL-6 DEB",DEB,CIS,,TTMTR,1962-09-12,1962-09-16
395,"SL-6 DEB",DEB,CIS,,TTMTR,1962-09-12,1962-09-15
396,"FTV 1133/ERS 2",,US,,AFWTR,1962-09-17,1962-11-19
397,"TIROS 6",,US,,AFETR,1962-09-18,0000-00-00
398,"DELTA 1 R/B",RB,US,,AFETR,1962-09-18,1983-01-10
399,"DELTA 1 DEB (YO)",DEB,US,,AFETR,1962-09-18,2019-01-11
400,"DELTA 1 DEB (YO)",DEB,US,,AFETR,1962-09-18,1989-04-05
401,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1989-01-25
402,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
403,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
404,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
405,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
406,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
407,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
408,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
409,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
410,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
411,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1978-06-20
412,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1980-06-30
413,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1989-12-02
414,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
415,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1989-05-27
416,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
417,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
418,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1991-11-05
419,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,2014-12-09
420,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
421,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1984-10-02
422,"COSMOS 9",,CIS,,TTMTR,1962-09-27,1962-10-01
423,"SL-3 R/B",RB,CIS,,TTMTR,1962-09-27,1962-12-22
424,"ALOUETTE 1 (S-27)",,CA,"Alouette 1 was a small ionospheric observatory instrumented with an ionospheric sounder, a VLF receiver, an energetic particle detector, and a cosmic noise experiment. In September 1972, spacecraft operations were terminated.",AFWTR,1962-09-29,0000-00-00
425,"SL-3 DEB",DEB,CIS,,TTMTR,1962-09-27,1962-10-06
426,"THOR AGENA B R/B",RB,US,,AFWTR,1962-09-29,0000-00-00
427,"FTV 1154",,US,,AFWTR,1962-09-29,1962-10-14
428,"SL-3 DEB",DEB,CIS,,TTMTR,1962-09-27,1962-10-08
429,"SL-3 DEB",DEB,CIS,,TTMTR,1962-09-27,1962-10-04
430,"SL-3 DEB",DEB,CIS,,TTMTR,1962-09-27,1962-10-08
431,"SL-3 DEB",DEB,CIS,,TTMTR,1962-09-27,1962-10-03
432,"EXPLORER 14 (SERB 53A)",,US,,AFETR,1962-10-02,1988-05-28
433,"MERCURY ATLAS 8",,US,,AFETR,1962-10-03,1962-10-03
434,"ATLAS D R/B",RB,US,,AFETR,1962-10-03,1962-10-04
435,"SL-3 DEB",DEB,CIS,,TTMTR,1962-09-27,1962-10-06
436,"FTV 1134",,US,,AFWTR,1962-10-09,1962-11-16
437,"COSMOS 10",,CIS,,TTMTR,1962-10-17,1962-10-21
438,"SL-3 R/B",RB,CIS,,TTMTR,1962-10-17,1962-11-05
439,"RANGER 5",,US,,AFETR,1962-10-18,0000-00-00
440,"ATLAS AGENA B R/B",RB,US,,AFETR,1962-10-18,0000-00-00
441,"COSMOS 11",,CIS,,KYMTR,1962-10-20,1964-05-18
442,"SL-7 R/B",RB,CIS,,KYMTR,1962-10-20,1963-06-05
443,"SPUTNIK 22",,CIS,,TTMTR,1962-10-24,1962-10-29
444,"STARAD (FTV 1401)",,US,,AFWTR,1962-10-26,1967-10-05
445,"EXPLORER 15 (SERB 53B)",,US,,AFETR,1962-10-27,1978-01-15
446,"ANNA 1B",,US,,AFETR,1962-10-31,0000-00-00
447,"THOR ABLESTAR R/B",RB,US,,AFETR,1962-10-31,0000-00-00
448,"SL-6 R/B",RB,CIS,,TTMTR,1962-11-01,1962-11-03
449,"SL-6 DEB",DEB,CIS,,TTMTR,1962-11-01,1962-11-03
450,"MARS 1",,CIS,,TTMTR,1962-11-01,0000-00-00
451,"SPUTNIK 24",,CIS,,TTMTR,1962-11-04,1962-11-05
452,"SL-6 DEB",DEB,CIS,,TTMTR,1962-11-04,1962-11-08
453,"FTV 1136",,US,,AFWTR,1962-11-05,1962-12-03
454,"SL-6 R/B",RB,CIS,,TTMTR,1962-11-04,1963-01-19
455,"FTV 2405",,US,,AFWTR,1962-11-11,1962-11-12
456,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-02
457,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1963-02-26
458,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-11-29
459,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-04
460,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-08
461,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
462,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,2001-04-01
463,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
464,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1989-12-18
465,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
466,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1988-11-26
467,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
468,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1981-12-03
469,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
470,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
471,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,2007-08-02
472,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,2003-04-26
473,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1972-03-02
474,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
475,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
476,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,2014-04-02
477,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1982-01-18
478,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
479,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
480,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
481,"FTV 1135",,US,,AFWTR,1962-11-24,1962-12-13
482,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-10
483,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1963-01-02
484,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-04
485,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-10
486,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-11-30
487,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-01
488,"SL-6 DEB",DEB,CIS,,TTMTR,1962-11-04,1962-12-25
489,"SL-6 DEB",DEB,CIS,,TTMTR,1962-11-04,1962-12-27
490,"FTV 1155",,US,,AFWTR,1962-12-04,1962-12-08
491,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-25
492,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-15
493,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-21
494,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-17
495,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-26
496,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-23
497,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-26
498,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-10
499,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-09
500,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-28
501,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-26
502,"BLACK SPHERE",,US,,AFWTR,1962-12-13,1967-02-09
503,"RELAY 1 (A-15)",,US,,AFETR,1962-12-13,0000-00-00
504,"INJUN 3",,US,,AFWTR,1962-12-13,1968-08-25
505,"FTV 1156",,US,,AFWTR,1962-12-14,1963-01-08
506,"EXPLORER 16",,US,,WLPIS,1962-12-16,0000-00-00
507,"SURCAL 1",,US,,AFWTR,1962-12-13,1963-07-01
508,"SURCAL 1A",,US,,AFWTR,1962-12-13,1966-01-18
509,"TRANSIT 5A",,US,,AFWTR,1962-12-19,1986-09-25
510,"THOR AGENA B DEB",DEB,US,,AFWTR,1962-09-29,0000-00-00
511,"THOR AGENA B DEB",DEB,US,,AFWTR,1962-09-29,0000-00-00
512,"SPUTNIK 22 DEB",DEB,CIS,,TTMTR,1962-10-24,1962-12-31
513,"CALSPHERE 1A",,US,,AFWTR,1962-12-13,1967-02-05
514,"SCOUT X-3 DEB",DEB,US,,AFWTR,1962-12-19,1969-04-22
515,"DELTA 1 R/B",RB,US,,AFETR,1962-12-13,0000-00-00
516,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
517,"COSMOS 12",,CIS,,TTMTR,1962-12-22,1962-12-30
518,"SL-3 R/B",RB,CIS,,TTMTR,1962-12-22,1963-01-22
519,"SCOUT X-3 R/B",RB,US,,AFWTR,1962-12-19,1989-10-21
520,"THOR AGENA D R/B",RB,US,,AFWTR,1962-12-13,1968-03-24
521,"SPUTNIK 25",,CIS,,TTMTR,1963-01-04,1963-01-05
522,"SPUTNIK 25 DEB",DEB,CIS,,TTMTR,1963-01-04,1963-01-11
523,"SCOUT X-3 DEB (YO)",DEB,US,,AFWTR,1962-12-19,1980-11-30
524,"SPUTNIK 25 DEB",DEB,CIS,,TTMTR,1963-01-04,1963-01-11
525,"FTV 1157",,US,,AFWTR,1963-01-07,1963-01-24
526,"FTV 1157 DEB",DEB,US,,AFWTR,1963-01-07,1963-01-16
527,"FTV 2313",,US,,AFWTR,1963-01-16,1969-01-09
528,"FTV 2313 DEB",DEB,US,,AFWTR,1963-01-16,1963-11-08
529,"FTV 2313 DEB",DEB,US,,AFWTR,1963-01-16,1963-12-31
530,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
531,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1971-04-15
532,"DELTA 1 R/B",RB,US,,AFETR,1963-02-14,1981-11-02
533,"FTV 0240",,US,,AFWTR,1963-02-19,1979-12-27
534,"SCOUT X-3M R/B",RB,US,,AFWTR,1963-02-19,1984-05-29
535,"SCOUT X-3M DEB",DEB,US,,AFWTR,1963-02-19,1969-06-29
536,"SCOUT X-3M DEB",DEB,US,,AFWTR,1963-02-19,1978-07-18
537,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
538,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
539,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1991-02-24
540,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1991-08-20
541,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
542,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1991-07-06
543,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
544,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
545,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
546,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,2014-11-05
547,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1989-11-20
548,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
549,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
550,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1991-02-02
551,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1990-02-16
552,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
553,"SYNCOM 1",,US,,AFETR,1963-02-14,0000-00-00
554,"COSMOS 13",,CIS,,TTMTR,1963-03-21,1963-03-29
555,"SL-3 R/B",RB,CIS,,TTMTR,1963-03-21,1963-04-09
556,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1990-05-28
557,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,1967-02-14
558,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
559,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
560,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
561,"THOR ABLESTAR DEB",DEB,US,,AFETR,1961-06-29,0000-00-00
562,"FTV 1660",,US,,AFWTR,1963-04-01,1963-04-26
563,"SL-6 R/B",RB,CIS,,TTMTR,1963-04-02,1963-04-03
564,"EXPLORER 17 (S-6)",,US,,AFETR,1963-04-03,1966-11-24
565,"DELTA 1 R/B",RB,US,,AFETR,1963-04-03,1963-11-24
566,"LUNA 4",,CIS,,TTMTR,1963-04-02,0000-00-00
567,"COSMOS 14",,CIS,,KYMTR,1963-04-13,1963-08-29
568,"SL-7 R/B",RB,CIS,,KYMTR,1963-04-13,1963-07-06
569,"COSMOS 15",,CIS,,TTMTR,1963-04-22,1963-04-27
570,"SL-3 R/B",RB,CIS,,TTMTR,1963-04-22,1963-05-01
571,"COSMOS 16",,CIS,,TTMTR,1963-04-28,1963-05-08
572,"SL-3 R/B",RB,CIS,,TTMTR,1963-04-28,1963-05-20
573,"TELSTAR 2 (A-41)",,US,"TELSTAR 2 was essentially identical to the Telstar 1 satellite. Telstar 2 differed from Telstar 1 by employing provisions for scientific information to be transmitted in real time via the microwave telemetry system so that telemetry could be obtained after the 2-yr timer had turned off the VHF beacon. On May 16, 1965, at 1403 UT, during the satellite's 4736 orbit, the VHF transmitter was turned off. All systems operated normally until that time.",AFETR,1963-05-07,0000-00-00
574,"MIDAS 6 (FTV 1169)",,US,,AFWTR,1963-05-09,0000-00-00
575,"DELTA 1 R/B",RB,US,,AFETR,1963-05-07,0000-00-00
576,"MERCURY ATLAS 9",,US,,AFETR,1963-05-15,1963-05-16
577,"ATLAS D R/B",RB,US,,AFETR,1963-05-15,1963-05-16
578,"FTV 1110",,US,,AFWTR,1963-05-18,1963-05-27
579,"ERS 5",,US,,AFWTR,1963-05-09,2011-11-11
580,"COSMOS 17",,CIS,,KYMTR,1963-05-22,1965-06-02
581,"SL-7 DEB",DEB,CIS,,KYMTR,1963-05-22,1963-08-26
582,"SL-7 DEB",DEB,CIS,,KYMTR,1963-05-22,1965-05-12
583,"SL-7 DEB",DEB,CIS,,KYMTR,1963-05-22,1963-08-30
584,"SL-7 DEB",DEB,CIS,,KYMTR,1963-05-22,1963-06-25
585,"SL-7 DEB",DEB,CIS,,KYMTR,1963-05-22,1963-09-30
586,"COSMOS 18",,CIS,,TTMTR,1963-05-24,1963-06-02
587,"SL-7 R/B",RB,CIS,,TTMTR,1963-05-24,1963-06-08
588,"SL-7 R/B",RB,CIS,,KYMTR,1963-05-22,1964-04-02
589,"DASH 1",,US,,AFWTR,1963-05-09,0000-00-00
590,"THOR AGENA D",,US,,AFWTR,1963-06-12,1963-07-11
591,"VOSTOK 5",,CIS,,TTMTR,1963-06-14,1963-06-19
592,"SL-3 R/B",RB,CIS,,TTMTR,1963-06-14,1963-06-16
593,"THOR AGENA D R/B",RB,US,,AFWTR,1963-06-15,1963-08-07
594,"TRANSIT 5A3",,US,,AFWTR,1963-06-16,1990-08-03
595,"VOSTOK 6",,CIS,,TTMTR,1963-06-16,1963-06-19
596,"SL-3 R/B",RB,CIS,,TTMTR,1963-06-16,1963-06-18
597,"SURCAL 1B",,US,,AFWTR,1963-06-15,1963-07-05
598,"FTV 1292",,US,,AFWTR,1963-06-15,1963-07-27
599,"SOLRAD 6",,US,,AFWTR,1963-06-15,1963-08-01
600,"RADOSE 112",,US,,AFWTR,1963-06-15,1963-07-30
601,"LOFTI 2A",,US,,AFWTR,1963-06-15,1963-07-18
602,"WESTFORD NEEDLES",,US,,AFWTR,1963-05-09,0000-00-00
603,"SCOUT X-3 R/B",RB,US,,AFWTR,1963-06-16,2000-05-17
604,"TIROS 7",,US,,AFETR,1963-06-19,1994-06-03
605,"DELTA 1 R/B",RB,US,,AFETR,1963-06-19,1978-12-23
606,"DELTA 1 DEB",DEB,US,,AFETR,1963-06-19,1988-06-09
607,"DELTA 1 DEB",DEB,US,,AFETR,1963-06-19,1980-02-01
608,"ERS 6",,US,,AFWTR,1963-05-09,0000-00-00
609,"THOR AGENA D",,US,,AFWTR,1963-06-27,1963-07-26
610,"SCOUT X-3 DEB",DEB,US,,AFWTR,1963-06-16,1991-11-15
611,"SCOUT X-3 DEB",DEB,US,,AFWTR,1963-06-16,1971-03-01
612,GRS,,US,,WLPIS,1963-06-28,1983-12-14
613,"THOR AGENA B",,US,,AFWTR,1963-06-29,1969-10-26
614,"HITCH HIKER 1",,US,,AFWTR,1963-06-27,0000-00-00
615,"THOR AGENA B DEB",DEB,US,,AFWTR,1963-06-29,1964-11-15
616,"THOR AGENA B DEB",DEB,US,,AFWTR,1963-06-29,1963-07-10
617,"THOR AGENA D DEB",DEB,US,,AFWTR,1963-06-15,1963-07-03
618,"ATLAS AGENA D",,US,,AFWTR,1963-07-12,1963-07-17
619,"ATLAS AGENA D DEB",DEB,US,,AFWTR,1963-07-12,1963-07-13
620,"ATLAS AGENA D R/B",RB,US,,AFWTR,1963-07-12,1963-07-16
621,"THOR AGENA D",,US,,AFWTR,1963-07-19,1963-08-13
622,"MIDAS 7 / ERS 10",,US,,AFWTR,1963-07-19,0000-00-00
623,"THOR AGENA D DEB",DEB,US,,AFWTR,1963-07-19,1963-07-29
624,"DASH 2",,US,,AFWTR,1963-07-19,1971-04-12
625,"DELTA 1 R/B",RB,US,,AFETR,1963-07-26,1989-07-09
626,"THOR AGENA D",,US,,AFWTR,1963-07-31,1963-08-12
627,"THOR AGENA D DEB",DEB,US,,AFWTR,1963-07-31,1963-08-10
628,"WESTFORD NEEDLES",,US,,AFWTR,1963-05-09,0000-00-00
629,"WESTFORD NEEDLES",,US,,AFWTR,1963-05-09,0000-00-00
630,"ATLAS AGENA B DEB",DEB,US,,AFWTR,1963-07-19,0000-00-00
631,"ATLAS AGENA B DEB",DEB,US,,AFWTR,1963-07-19,0000-00-00
632,"COSMOS 19",,CIS,,KYMTR,1963-08-06,1964-03-30
633,"SL-7 R/B",RB,CIS,,KYMTR,1963-08-06,1963-12-08
634,"SYNCOM 2 (A 26)",,US,,AFETR,1963-07-26,0000-00-00
635,"ERS 9",,US,,AFWTR,1963-07-19,0000-00-00
636,"THOR AGENA D",,US,,AFWTR,1963-08-25,1963-09-12
